gen,best,mean,diversity,selpres,sigma
193,0.14443413946210484,0.14098348112520406,0.001151811736131724,1.0244756216073025,0.1023076923076923
194,0.14443413946210484,0.14146080315981804,0.0013152626657964056,1.0210187998079412,0.10153846153846152
195,0.14587828833799873,0.14188618220056268,0.0012772203917371708,1.0281359754383483,0.10076923076923075
196,0.14587828833799873,0.14202888991858892,0.0012820867378318616,1.0271029254795718,0.09999999999999998
197,0.14612721026683018,0.14251065570625382,0.0012036301910632056,1.025377432604274,0.09923076923076923
198,0.14612721026683018,0.14278228761229483,0.0010787535881307904,1.023426733879051,0.09846153846153846
199,0.14612721026683018,0.1426934118233892,0.00109469256455308,1.0240641694634856,0.09769230769230769
200,0.14656777843072594,0.14296206389356275,0.0013487412126593754,1.0252214779149222,0.09692307692307692
201,0.14656777843072594,0.14310560234782116,0.0011862323422181214,1.024193155446772,0.09615384615384615
202,0.14656777843072594,0.1431487795745229,0.0013033657968120466,1.0238842333575264,0.09538461538461537
203,0.14656777843072594,0.1435315950264926,0.0012408401874756136,1.0211534150628852,0.0946153846153846
204,0.14662130632446452,0.14406388402829576,0.0012044199184297049,1.017752001574985,0.09384615384615383
205,0.14662130632446452,0.14459899922967295,0.0010226357951248189,1.0139856230372621,0.09307692307692308
206,0.14691797358401676,0.14491443474049434,0.001055604388928928,1.0138256678646973,0.09230769230769231
207,0.14743450009563192,0.1449127045653566,0.0011806349482877461,1.0174021700708649,0.09153846153846154
208,0.14788910804338287,0.1451211971296995,0.0012164153866525776,1.0190730986818528,0.09076923076923077
209,0.14788910804338287,0.14556895101185346,0.0010297153786227597,1.0159385433184889,0.09
210,0.148026100310793,0.145613271354122,0.001066833061987411,1.0165701170932637,0.08923076923076922
211,0.14822920407127566,0.14595107652611844,0.00103136961678787,1.0156088437261341,0.08846153846153845
212,0.14923733573382506,0.14618025482025487,0.0011835756849895276,1.020913090603989,0.08769230769230768
213,0.14923733573382506,0.14652137853310987,0.0011690377576333486,1.0185362520330195,0.08692307692307694
214,0.14946746462883334,0.14663093513644457,0.0011814289360206655,1.0193446866430287,0.08615384615384616
215,0.1506026687155042,0.14671996544988417,0.0011764626581730285,1.0264633600049904,0.08538461538461539
216,0.1506026687155042,0.14719791488494158,0.001019218380014772,1.0231304487785984,0.08461538461538462
217,0.1506026687155042,0.1475223248047002,0.0012342105475267018,1.0208805271668675,0.08384615384615385
218,0.1506026687155042,0.1477872080562716,0.0012357259547354357,1.019050773718931,0.08307692307692308
219,0.1506026687155042,0.1481362201536313,0.001044093823035692,1.0166498683395255,0.0823076923076923
220,0.1506026687155042,0.1481389928010096,0.0010643813453388644,1.0166308401853656,0.08153846153846153
221,0.1506026687155042,0.14836124883064178,0.0011507275490798303,1.015107852640288,0.08076923076923076
222,0.1506026687155042,0.1484060594853509,0.0010586696003416127,1.014801344620097,0.08000000000000002
223,0.1513222475917671,0.14856110424354388,0.0010539542850659,1.0185859102372903,0.07923076923076924
224,0.15139466125618964,0.14903686862935395,0.0011386685394444585,1.0158201970325837,0.07846153846153847
225,0.15139466125618964,0.1488495884656384,0.0011006101574570972,1.0170982857042885,0.0776923076923077
226,0.15139466125618964,0.14903609887819005,0.0010568585582788556,1.015825443605628,0.0769230769230769
227,0.1523184876992891,0.1491248296088127,0.0010724170969284327,1.0214160049594294,0.07615384615384613
228,0.1523184876992891,0.14915729139629838,0.001196864257028233,1.021193709495513,0.07538461538461536
229,0.1523184876992891,0.1494254698297804,0.0011712800569675607,1.0193609420991236,0.07461538461538458
230,0.15237513545181325,0.1498241644336144,0.0012050195267310532,1.017026432470639,0.07384615384615384
231,0.15250812193781943,0.14997483603378578,0.001193727356298172,1.0168914063920893,0.07307692307692307
232,0.1527780347368697,0.1502349416585033,0.0010998052334383762,1.0169274407823654,0.0723076923076923
233,0.1527780347368697,0.15046164228021375,0.0009325921829431966,1.0153952357660831,0.07153846153846152
234,0.15298947560916915,0.1507241935580259,0.0010369749874408684,1.0150293194321929,0.07076923076923075
235,0.1534493467324173,0.15065249460933447,0.001169902238958507,1.0185649240680383,0.06999999999999998
236,0.1535094405804306,0.15097738551652956,0.001093895564996201,1.0167710883006635,0.0692307692307692
